prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
502 700 zł,"69,74 m²",4 pokoje|balkon|Lubelska,4,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,1/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
496 900 zł,"68,75 m²",Atrakcyjne|4 pokoje|duży balkon,4,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,5/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,brak informacji,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
567 200 zł,"83,61 m²",Rozkładowe|4 pokoje|duży balkon,4,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,4/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
519 000 zł,"58,77 m²",Ostatnie 3 Pokoje os. Projektant Komórka,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.04152,22.00953,2,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
406 555 zł,"47,83 m²",Apartamenty Kielanówka Rzeszów Staroniwska,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,2/4,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-06-30,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
568 650 zł,"66,9 m²",Apartament Kielanówka Rzeszów Staroniwska,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,2/4,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-06-30,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
425 000 zł,50 m²,Apartamenty Kielanówka Rzeszów Staroniwska,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,2/4,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-06-30,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
504 900 zł,"59,4 m²",Apartamenty Kielanówka Rzeszów Staroniwska,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielanówka, rzeszowski, podkarpackie",50.02318,21.93058,2/4,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,2023-06-30,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
772 470 zł,"85,83 m²",Niedługo oddanie - samowystarczalne osiedle!,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Słocina, ul. Ignacego Paderewskiego",50.02725,22.039701,2/10,Zapytaj,Zapytaj,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
398 480 zł,"46,88 m²","Apartamenty Dworzysko Mieszkanie PARTER D1 46,88",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Dworzysko, ul. Dworzysko",50.071987,21.943634,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2021,szeregowiec,nie,"telewizja kablowa, internet",teren zamknięty,pustak,pierwotny
512 028 zł,"38,79 m²",Olszynki Park - Apartament N92,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
439 714 zł,"55,66 m²","Apartamenty Jana Pawła/Mieszkanie 3 pok. 55,66m2",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",49.98373,21.990046,parter,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,domofon / wideofon,pustak,pierwotny
552 160 zł,"69,02 m²","Nowe mieszkania, dwa TARASY, miła okolica!",3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,5/5,Zapytaj,Zapytaj,taras,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
503 800 zł,"91,6 m²","GOTOWE MIESZKANIA! -2 poziomy, 2 m.post!!",4,do wykończenia,Współrzędne dokładne,"Rzeszów, Budziwój, ul. Aroniowa",49.971848,22.014776,1/1,Zapytaj,udział,balkon,garaż/miejsce parkingowe,brak informacji,2021,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty",pustak,pierwotny
284 163 zł,"35,97 m²",Nie Czekaj! - 2 pok. - Idealne pod inwestycję,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.028613,21.959777,parter/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2024-03-01,2023,blok,tak,telewizja kablowa,monitoring / ochrona,pustak,pierwotny
399 000 zł,"57,46 m²",Mieszkanie z ogródkiem - Wilkowyja ! Rejon Auchan,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wilkowyja, Rzeszów, Rzeszów",50.037996,22.040289,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,2023-08-31,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
429 000 zł,"68,2 m²",4 pokoje|6290zł/m2|II Etap|Bezp. od Dewelopera,4,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.007414,21.954835,1/1,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,nie,"telewizja kablowa, internet",monitoring / ochrona,pustak,pierwotny
389 000 zł,"55,61 m²","Przedsprzedaż! 55,61m2 - 3 pokoje z ogródkiem",3,do wykończenia,Współrzędne dokładne,"ul. Beskidzka , Rzeszów, Rzeszów",50.003908,21.936436,parter/1,Zapytaj,Zapytaj,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2024,blok,nie,"telewizja kablowa, internet",brak informacji,pustak,pierwotny
399 000 zł,"57,46 m²",Przestronne 3 pokoje z dużym Ogrodem !,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.037996,22.040289,parter/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
568 160 zł,"71,02 m²","Mieszkanie 3 Pok,Garaż, Dzielnica Parkowa",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Rzeszów, Rzeszów, podkarpackie",50.026446,22.037124,6,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
287 990 zł,"37,16 m²","funkcjonalny układ, zaciszna lokalizacja, ogródek",2,do wykończenia,Współrzędne dokładne,"ul. Kazimierza Wielkiego , Tyczyn, rzeszowski",49.961112,22.023463,parter/2,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
254 380 zł,"32,2 m²","funkcjonalny układ, zaciszna okolica, balkon",2,do wykończenia,Współrzędne dokładne,"ul. Kazimierza Wielkiego , Tyczyn, rzeszowski",49.961112,22.023463,2/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
388 892 zł,"57,19 m²","Przestrzenne, w zacisznej okolicy z balkonem",3,do wykończenia,Współrzędne dokładne,"ul. Kazimierza Wielkiego , Tyczyn, rzeszowski",49.961112,22.023463,1/2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
324 467 zł,"45,38 m²","Tyczyn- nowa inwestycja, super lokalizacja, garaż",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Tyczyn, rzeszowski, podkarpackie",49.96388,22.03667,1/2,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2023,blok,tak,brak informacji,brak informacji,pustak,pierwotny
454 819 zł,"57,21 m²",Twoje Nowe Wyjątkowe M3 -454 819 zł,3,Zapytaj,Współrzędne dokładne,"Załęże, Rzeszów, Rzeszów",50.05696,22.03269,1/1,Zapytaj,Zapytaj,"ogródek, taras",Zapytaj,brak informacji,2021,brak informacji,nie,brak informacji,brak informacji,pustak,pierwotny
364 000 zł,"72,8 m²","NOWE MIESZKANIA !! Apartament 72,8m2, 3 sypialnie",3,do wykończenia,Współrzędne dokładne,"ul. Narcyzowa , Kolbuszowa, kolbuszowski",50.24417,21.77627,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon",inne,pierwotny
384 000 zł,"54,88 m²",Niska Zabudowa-otoczenie zieleni - M3 z ogródkiem,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,parter/1,Zapytaj,udział,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",pustak,pierwotny
389 000 zł,"61,65 m²",1 piętro-4 pokoje-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",pustak,pierwotny
304 980 zł,"44,85 m²",Atrakcyjne mieszkania - Najtańsze na rynku!,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,2/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
401 940 zł,"57,42 m²",Nowe rodzinne osiedle / plac zabaw / przystanek,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,parter/2,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
423 640 zł,"60,52 m²",Rodzinne mieszkania / garaż podziemny w cenie,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,parter/2,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
307 156 zł,"45,17 m²",Przestronne i praktyczne / Nowe osiedle w budowie,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,brak informacji,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
333 909 zł,"44,82 m²",Mieszkanie z oddzielną kuchnią / cisza i spokój,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,parter/2,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
526 608 zł,"97,52 m²","Nowe 5-pokojowe mieszkanie 97,52m balkon parking",5,do wykończenia,Współrzędne dokładne,"ul. ks. bp. Antoniego Betańskiego , Rzeszów, Rzeszów",50.001278,22.079354,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
533 856 zł,"39,84 m²",Olszynki Park - Apartament N91B,1,do wykończenia,Współrzędne dokładne,"Rzeszów, Centrum, ul. Fryderyka Chopina",50.03215,22.005688,> 10/18,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,pierwotny
356 454 zł,"43,47 m²","Apartamenty Jana Pawła/Mieszkanie 2 pok. 43,47m2",2,do wykończenia,Współrzędne dokładne,"Rzeszów, Rzeszów, podkarpackie",49.98373,21.990046,parter,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,domofon / wideofon,pustak,pierwotny
503 800 zł,"91,6 m²","GOTOWE MIESZKANIA! -2 poziomy, 2 m.post!!",4,do wykończenia,Współrzędne dokładne,"Rzeszów, Budziwój, ul. Aroniowa",49.971848,22.014776,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2021,szeregowiec,nie,"telewizja kablowa, internet, telefon",drzwi / okna antywłamaniowe,pustak,pierwotny
481 833 zł,"61,38 m²",NOWY budynek - cicha i spokojna okolica - sprawdź!,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Drabinianka, ul. Miła",49.99936,22.005007,1/5,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,pierwotny
Zapytaj o cenę,"64,54 m²",Osiedle Prymasa | mieszkanie 4-pok. 6A_45 | Gotowe,4,do wykończenia,Współrzędne dokładne,"ul. Prymasa 1000-lecia , Rzeszów, Rzeszów",50.060505,21.970809,5/6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,0,0,0,0,0,0,0,0
402 300 zł,"47,96 m²",3 pokoje|duży balkon|znakomita lokalizacja,3,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,7/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
394 200 zł,"46,51 m²",2 pokoje|balkon|Lubelska Rzeszów,2,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,7/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,brak informacji,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
504 000 zł,"69,74 m²",Rozkładowe|4 pokoje|Lubelska,4,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,4/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
406 400 zł,"47,96 m²",Słoneczne 3 pokojowe mieszkanie,3,do wykończenia,Współrzędne dokładne,"ul. Lubelska , Rzeszów, Rzeszów",50.072582,22.022081,3/8,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2023,brak informacji,tak,brak informacji,monitoring / ochrona,pustak,pierwotny
399 000 zł,"57,46 m²",M z ogrodem 90 m2 | Lwowska Tarasy | OSTATNIE >,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Malawa, rzeszowski, podkarpackie",50.037996,22.040289,parter/1,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,2023-08-31,2023,szeregowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,pierwotny
389 000 zł,"61,65 m²",4 pokoje-niska zabudowa,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Krakowska",50.061386,21.937363,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,szeregowiec,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, monitoring / ochrona",pustak,pierwotny
304 912 zł,"44,84 m²",Mieszkania od dewelopera | spokojna lokalizacja,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",brak informacji,żelbet,pierwotny
347 021 zł,"46,58 m²",Mieszkanie z tarasem 17m2 / kameralne osiedle,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,2/2,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
401 940 zł,"57,42 m²",Kameralne osiedle /duże ogrody /m. garażowe gratis,3,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,parter/2,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
316 880 zł,"46,6 m²",Mieszkanie w niskim bloku | winda | komórki,2,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
505 197 zł,"80,19 m²",Apartament z dwoma tarasami + m. garażowe w cenie,4,do wykończenia,Współrzędne dokładne,"Rzeszów, Przybyszówka, ul. Dębicka",50.035583,21.896929,2/2,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet",domofon / wideofon,żelbet,pierwotny
422 836 zł,"57,14 m²","57,14 m2, s. deweloperski, os. Drabinianka",3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Drabinianka, Rzeszów, Rzeszów",50.01519,22.00391,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,pierwotny
528 282 zł,"97,83 m²","Nowe 5-pokojowe mieszkanie 97,83m balkon parking",5,do wykończenia,Współrzędne dokładne,"ul. ks. bp. Antoniego Betańskiego , Rzeszów, Rzeszów",50.001278,22.079354,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
391 991 zł,"55,21 m²","Nowe 3-pokojowe mieszkanie 55,21 m2 taras+ogród",3,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,parter/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
539 632 zł,"116,05 m²","Nowe mieszkanie 116,05m z antresola i balkonem",4,do wykończenia,Współrzędne dokładne,"ul. św. Walentego , Rzeszów, Rzeszów",50.000935,22.068551,1/1,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,szeregowiec,nie,brak informacji,domofon / wideofon,pustak,pierwotny
